date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:05	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/calendars-and-key-dates)
13:56:05	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.da.delayed	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:05	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.db.delayed	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:05	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:05	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:06	15629/15629	---M--	200	added ('OK')	image/png	etag:%22a95a9e5a51ad2ccdf01fc13afcf7b4ad%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/midas_register.PNG?v=1654493110	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/midas_register64a8.png	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:06	13830/13830	---M--	200	added ('OK')	image/png	etag:%2229ad3238881ac544ab392ec3f217cc05%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/midas_details.PNG?v=1654493353	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/midas_details622a.png	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:06	347328/347328	---M--	200	added ('OK')	image/png	etag:%22265dc6300665aaca23376652ea7c5884%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Online-Uniform-Shop-Banner.png?v=1654488904	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Online-Uniform-Shop-Bannered25.png	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:06	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.e2.delayed	(from https://www.aishk.edu.hk/school-life/food-and-catering)
13:56:06	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.e3.delayed	(from https://www.aishk.edu.hk/school-life/food-and-catering)
13:56:07	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/food-and-catering)
13:56:07	1810683/1810683	---M--	200	added ('OK')	image/jpeg	etag:%22df16d7f23353b672b2421fd772169125%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Uniform.jpg?v=1592292199	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Uniform3eb5.jpg	(from https://www.aishk.edu.hk/school-life/school-uniform)
13:56:07	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/food-and-catering)
13:56:07	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.e6.delayed	(from https://www.aishk.edu.hk/school-life/school-transport)
13:56:07	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.e7.delayed	(from https://www.aishk.edu.hk/school-life/school-transport)
13:56:07	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/school-transport)
13:56:07	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/school-life/school-transport)
13:56:07	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.ea.delayed	(from https://www.aishk.edu.hk/admissions/why-aishk)
13:56:07	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.eb.delayed	(from https://www.aishk.edu.hk/admissions/why-aishk)
13:56:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/why-aishk)
13:56:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/why-aishk)
13:56:08	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.ee.delayed	(from https://www.aishk.edu.hk/admissions/book-a-tour)
13:56:08	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.ef.delayed	(from https://www.aishk.edu.hk/admissions/book-a-tour)
13:56:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/book-a-tour)
13:56:08	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/book-a-tour)
13:56:09	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.f3.delayed	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:09	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.f4.delayed	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:09	816447/816447	---M--	200	added ('OK')	image/png	etag:%22345ac3c76ab64be29217026d7dd3b12e%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/placeholder-images/school_tour_2022_cta.png?v=1662455807	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/placeholder-images/school_tour_2022_ctaf591.png	(from https://www.aishk.edu.hk/admissions/book-a-tour)
13:56:09	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:09	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:10	138229/138229	---M--	200	added ('OK')	image/png	etag:%2228f88187ab3779f422b63a83db46beeb%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Admissions-guide-age-range-2025.png?v=1664955673	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Admissions-guide-age-range-20255263.png	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2005:56:10%20GMT	https://www.aishk.edu.hk/commencement-pack	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/commencement-pack	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2005:56:10%20GMT	https://www.aishk.edu.hk/admissions/take-a-tour	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/take-a-tour	(from https://www.aishk.edu.hk/admissions/application-information)
13:56:10	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.fa.delayed	(from https://www.aishk.edu.hk/admissions/tuition-and-fees)
13:56:10	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.fb.delayed	(from https://www.aishk.edu.hk/admissions/tuition-and-fees)
13:56:10	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/tuition-and-fees)
13:56:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/admissions/tuition-and-fees)
13:56:11	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.fe.delayed	(from https://www.aishk.edu.hk/new-family-information)
13:56:11	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.ff.delayed	(from https://www.aishk.edu.hk/new-family-information)
13:56:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/new-family-information)
13:56:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/new-family-information)
13:56:11	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.102.delayed	(from https://www.aishk.edu.hk/learning/our-approach)
13:56:11	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.103.delayed	(from https://www.aishk.edu.hk/learning/our-approach)
13:56:11	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/our-approach)
13:56:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/our-approach)
13:56:12	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.106.delayed	(from https://www.aishk.edu.hk/learning/primary)
13:56:12	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.107.delayed	(from https://www.aishk.edu.hk/learning/primary)
13:56:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/primary)
13:56:12	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/primary)
13:56:13	4567811/4567811	---M--	200	added ('OK')	image/jpeg	etag:%226a010d9e4ca9074cde4e426f36c5e815%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Early-Childhood_CS.jpg?v=1569572202	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Early-Childhood_CS0564.jpg	(from https://www.aishk.edu.hk/learning/primary)
13:56:13	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.10d.delayed	(from https://www.aishk.edu.hk/learning/secondary)
13:56:13	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.10e.delayed	(from https://www.aishk.edu.hk/learning/secondary)
13:56:13	68183/68183	---M--	200	added ('OK')	image/jpeg	etag:%22a98b44303286986c3bc7ee6c6c6c6cc7%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Primary.JPG?v=1648097878	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Primary5875.jpg	(from https://www.aishk.edu.hk/learning/primary)
13:56:13	3903812/3903812	---M--	200	added ('OK')	image/jpeg	etag:%22ec30f5d2e45d4b2419e5431f339a7c8f%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_8536.jpg?v=1569572466	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_853681db.jpg	(from https://www.aishk.edu.hk/learning/primary)
13:56:13	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/secondary)
13:56:14	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/secondary)
13:56:14	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.112.delayed	(from https://www.aishk.edu.hk/learning/library-services)
13:56:14	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.113.delayed	(from https://www.aishk.edu.hk/learning/library-services)
13:56:14	57885/57885	---M--	200	added ('OK')	image/jpeg	etag:%221659199656f7633137ee80bac7012966%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Secondary.JPG?v=1648097879	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Secondaryce69.jpg	(from https://www.aishk.edu.hk/learning/secondary)
13:56:14	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/library-services)
13:56:14	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/library-services)
13:56:15	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.116.delayed	(from https://www.aishk.edu.hk/learning/language-and-culture)
13:56:15	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.117.delayed	(from https://www.aishk.edu.hk/learning/language-and-culture)
13:56:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/language-and-culture)
13:56:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/language-and-culture)
13:56:15	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.11a.delayed	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:15	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.11b.delayed	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:15	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:16	129292/129292	---M--	200	added ('OK')	image/jpeg	etag:%22ad642b828cd1149f341189515e1c6552%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/ATAR-1024x1024.jpg?v=1676001159	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/ATAR-1024x10248628.jpg	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:16	107424/107424	---M--	200	added ('OK')	image/jpeg	etag:%22fa9f5e9c93031a04bf8c9dc00df19a3f%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/HSC-1024x1024.jpg?v=1676001160	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/HSC-1024x102405fa.jpg	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:16	0/-1	---M--	302	error ('')			https://www.aishk.edu.hk/access-reminder	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/access-reminder.121.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:16	0/-1	---M--	301	error ('')			https://www.aishk.edu.hk/parentlounge	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/parentlounge.122.delayed	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:16	74587/74587	---M--	200	added ('OK')	image/jpeg	etag:%222f1671a8e4f7d513c90b9f5520dcda14%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IB-1024x1024.jpg?v=1676001161	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IB-1024x1024c3cc.jpg	(from https://www.aishk.edu.hk/learning/results-and-pathways)
13:56:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:17	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2018%20Dec%202023%2005:55:08%20GMT	https://www.aishk.edu.hk/admissions/explore-our-campus-in-360	C:/Users/gavin_ha/Downloads/httrack/AISHK/www.aishk.edu.hk/admissions/explore-our-campus-in-360	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:17	1122278/1122278	---M--	200	added ('OK')	image/jpeg	etag:%22fc4b2cba7a39ce86ca8537037dc5bae1%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/issfhk3.jpg?v=1689307701	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/issfhk39c31.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:18	1042144/1042144	---M--	200	added ('OK')	image/jpeg	etag:%2208ee4502e871ecd9c67dd6170ec79912%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/cricket4.jpg?v=1689307626	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/cricket458bb.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:18	208204/208204	---M--	200	added ('OK')	image/jpeg	etag:%22ba25113068a23f9b1cc5530a21fc45f3%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/AISA-Sharjah.jpeg?v=1689302202	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/AISA-Sharjahd15e.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:18	2568337/2568337	---M--	200	added ('OK')	image/jpeg	etag:%2236626d20adeb5def825c0cf77ce45efc%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/SDRC-soccer.jpg?v=1689302156	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/SDRC-soccer4414.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:18	2382290/2382290	---M--	200	added ('OK')	image/jpeg	etag:%224960e9f0c8aefdee059373358fcdae5a%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/ACAMIS-BB-Girls.JPG?v=1689302222	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/ACAMIS-BB-Girlscc16.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:19	1816894/1816894	---M--	200	added ('OK')	image/jpeg	etag:%228020d2d5382c0dcd254cc7467e203ae4%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/HKSSF-Swimming.jpg?v=1689304883	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/HKSSF-Swimming4a31.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:19	3905151/3905151	---M--	200	added ('OK')	image/jpeg	etag:%22af01cbd28bf2d01895d4b19715f5b888%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Sport/IMG_6261.JPG?v=1685581961	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/Media-Gallery/Sport/IMG_6261ee05.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
13:56:19	6100401/6100401	---M--	200	added ('OK')	image/jpeg	etag:%223d122e73c2fb5e755edde0e2caa5f99f%22	https://media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_0840.JPG?v=1689304985	C:/Users/gavin_ha/Downloads/httrack/AISHK/media.sg.digistormhosting.com.au/aishk-hk-244-website/content/IMG_08404f57.jpg	(from https://www.aishk.edu.hk/beyond-the-classroom/sport)
